DateKey,FullDate,DayOf_Week,DayOf_Month,_Month,_MonthName,_Year,_Quarter,IsWeekend,RowCycleId,InsertDate
20250821,2025-08-21,5,21,8,August,2025,3,0,1,2025-08-27 16:36:00
20250822,2025-08-22,6,22,8,August,2025,3,0,1,2025-08-27 16:36:00
20250823,2025-08-23,7,23,8,August,2025,3,1,1,2025-08-27 16:36:00
20250824,2025-08-24,1,24,8,August,2025,3,1,1,2025-08-27 16:36:00
20250825,2025-08-25,2,25,8,August,2025,3,0,1,2025-08-27 16:36:00
20250826,2025-08-26,3,26,8,August,2025,3,0,1,2025-08-27 16:36:00
20250827,2025-08-27,4,27,8,August,2025,3,0,1,2025-08-27 16:36:00
20250828,2025-08-28,5,28,8,August,2025,3,0,1,2025-08-27 16:36:00
20250829,2025-08-29,6,29,8,August,2025,3,0,1,2025-08-27 16:36:00
20250830,2025-08-30,7,30,8,August,2025,3,1,1,2025-08-27 16:36:00
20250831,2025-08-31,1,31,8,August,2025,3,1,1,2025-08-27 16:36:00
20250901,2025-09-01,2,1,9,September,2025,3,0,1,2025-08-27 16:36:00
20250902,2025-09-02,3,2,9,September,2025,3,0,1,2025-08-27 16:36:00
20250903,2025-09-03,4,3,9,September,2025,3,0,1,2025-08-27 16:36:00
20250904,2025-09-04,5,4,9,September,2025,3,0,1,2025-08-27 16:36:00
20250905,2025-09-05,6,5,9,September,2025,3,0,1,2025-08-27 16:36:00
20250906,2025-09-06,7,6,9,September,2025,3,1,1,2025-08-27 16:36:00
20250907,2025-09-07,1,7,9,September,2025,3,1,1,2025-08-27 16:36:00
20250908,2025-09-08,2,8,9,September,2025,3,0,1,2025-08-27 16:36:00
20250909,2025-09-09,3,9,9,September,2025,3,0,1,2025-08-27 16:36:00
20250910,2025-09-10,4,10,9,September,2025,3,0,1,2025-08-27 16:36:00
20250911,2025-09-11,5,11,9,September,2025,3,0,1,2025-08-27 16:36:00
20250912,2025-09-12,6,12,9,September,2025,3,0,1,2025-08-27 16:36:00
20250913,2025-09-13,7,13,9,September,2025,3,1,1,2025-08-27 16:36:00
20250914,2025-09-14,1,14,9,September,2025,3,1,1,2025-08-27 16:36:00
20250915,2025-09-15,2,15,9,September,2025,3,0,1,2025-08-27 16:36:00
20250916,2025-09-16,3,16,9,September,2025,3,0,1,2025-08-27 16:36:00
20250917,2025-09-17,4,17,9,September,2025,3,0,1,2025-08-27 16:36:00
20250918,2025-09-18,5,18,9,September,2025,3,0,1,2025-08-27 16:36:00
20250919,2025-09-19,6,19,9,September,2025,3,0,1,2025-08-27 16:36:00
20250920,2025-09-20,7,20,9,September,2025,3,1,1,2025-08-27 16:36:00
20250921,2025-09-21,1,21,9,September,2025,3,1,1,2025-08-27 16:36:00
20250922,2025-09-22,2,22,9,September,2025,3,0,1,2025-08-27 16:36:00
20250923,2025-09-23,3,23,9,September,2025,3,0,1,2025-08-27 16:36:00
20250924,2025-09-24,4,24,9,September,2025,3,0,1,2025-08-27 16:36:00
20250925,2025-09-25,5,25,9,September,2025,3,0,1,2025-08-27 16:36:00
20250926,2025-09-26,6,26,9,September,2025,3,0,1,2025-08-27 16:36:00
20250927,2025-09-27,7,27,9,September,2025,3,1,1,2025-08-27 16:36:00
20250928,2025-09-28,1,28,9,September,2025,3,1,1,2025-08-27 16:36:00
20250929,2025-09-29,2,29,9,September,2025,3,0,1,2025-08-27 16:36:00
20250930,2025-09-30,3,30,9,September,2025,3,0,1,2025-08-27 16:36:00
20251001,2025-10-01,4,1,10,October,2025,4,0,1,2025-08-27 16:36:00
20251002,2025-10-02,5,2,10,October,2025,4,0,1,2025-08-27 16:36:00
20251003,2025-10-03,6,3,10,October,2025,4,0,1,2025-08-27 16:36:00
20251004,2025-10-04,7,4,10,October,2025,4,1,1,2025-08-27 16:36:00
20251005,2025-10-05,1,5,10,October,2025,4,1,1,2025-08-27 16:36:00
20251006,2025-10-06,2,6,10,October,2025,4,0,1,2025-08-27 16:36:00
20251007,2025-10-07,3,7,10,October,2025,4,0,1,2025-08-27 16:36:00
20251008,2025-10-08,4,8,10,October,2025,4,0,1,2025-08-27 16:36:00
20251009,2025-10-09,5,9,10,October,2025,4,0,1,2025-08-27 16:36:00
20251010,2025-10-10,6,10,10,October,2025,4,0,1,2025-08-27 16:36:00
20251011,2025-10-11,7,11,10,October,2025,4,1,1,2025-08-27 16:36:00
20251012,2025-10-12,1,12,10,October,2025,4,1,1,2025-08-27 16:36:00
20251013,2025-10-13,2,13,10,October,2025,4,0,1,2025-08-27 16:36:00
20251014,2025-10-14,3,14,10,October,2025,4,0,1,2025-08-27 16:36:00
20251015,2025-10-15,4,15,10,October,2025,4,0,1,2025-08-27 16:36:00
20251016,2025-10-16,5,16,10,October,2025,4,0,1,2025-08-27 16:36:00
20251017,2025-10-17,6,17,10,October,2025,4,0,1,2025-08-27 16:36:00
20251018,2025-10-18,7,18,10,October,2025,4,1,1,2025-08-27 16:36:00
20251019,2025-10-19,1,19,10,October,2025,4,1,1,2025-08-27 16:36:00
20251020,2025-10-20,2,20,10,October,2025,4,0,1,2025-08-27 16:36:00
20251021,2025-10-21,3,21,10,October,2025,4,0,1,2025-08-27 16:36:00
20251022,2025-10-22,4,22,10,October,2025,4,0,1,2025-08-27 16:36:00
20251023,2025-10-23,5,23,10,October,2025,4,0,1,2025-08-27 16:36:00
20251024,2025-10-24,6,24,10,October,2025,4,0,1,2025-08-27 16:36:00
20251025,2025-10-25,7,25,10,October,2025,4,1,1,2025-08-27 16:36:00
20251026,2025-10-26,1,26,10,October,2025,4,1,1,2025-08-27 16:36:00
20251027,2025-10-27,2,27,10,October,2025,4,0,1,2025-08-27 16:36:00
20251028,2025-10-28,3,28,10,October,2025,4,0,1,2025-08-27 16:36:00
20251029,2025-10-29,4,29,10,October,2025,4,0,1,2025-08-27 16:36:00
20251030,2025-10-30,5,30,10,October,2025,4,0,1,2025-08-27 16:36:00
20251031,2025-10-31,6,31,10,October,2025,4,0,1,2025-08-27 16:36:00
20251101,2025-11-01,7,1,11,November,2025,4,1,1,2025-08-27 16:36:00
20251102,2025-11-02,1,2,11,November,2025,4,1,1,2025-08-27 16:36:00
20251103,2025-11-03,2,3,11,November,2025,4,0,1,2025-08-27 16:36:00
20251104,2025-11-04,3,4,11,November,2025,4,0,1,2025-08-27 16:36:00
20251105,2025-11-05,4,5,11,November,2025,4,0,1,2025-08-27 16:36:00
20251106,2025-11-06,5,6,11,November,2025,4,0,1,2025-08-27 16:36:00
20251107,2025-11-07,6,7,11,November,2025,4,0,1,2025-08-27 16:36:00
20251108,2025-11-08,7,8,11,November,2025,4,1,1,2025-08-27 16:36:00
20251109,2025-11-09,1,9,11,November,2025,4,1,1,2025-08-27 16:36:00
20251110,2025-11-10,2,10,11,November,2025,4,0,1,2025-08-27 16:36:00
20251111,2025-11-11,3,11,11,November,2025,4,0,1,2025-08-27 16:36:00
20251112,2025-11-12,4,12,11,November,2025,4,0,1,2025-08-27 16:36:00
20251113,2025-11-13,5,13,11,November,2025,4,0,1,2025-08-27 16:36:00
20251114,2025-11-14,6,14,11,November,2025,4,0,1,2025-08-27 16:36:00
20251115,2025-11-15,7,15,11,November,2025,4,1,1,2025-08-27 16:36:00
20251116,2025-11-16,1,16,11,November,2025,4,1,1,2025-08-27 16:36:00
20251117,2025-11-17,2,17,11,November,2025,4,0,1,2025-08-27 16:36:00
20251118,2025-11-18,3,18,11,November,2025,4,0,1,2025-08-27 16:36:00
20251119,2025-11-19,4,19,11,November,2025,4,0,1,2025-08-27 16:36:00
20251120,2025-11-20,5,20,11,November,2025,4,0,1,2025-08-27 16:36:00
20251121,2025-11-21,6,21,11,November,2025,4,0,1,2025-08-27 16:36:00
20251122,2025-11-22,7,22,11,November,2025,4,1,1,2025-08-27 16:36:00
20251123,2025-11-23,1,23,11,November,2025,4,1,1,2025-08-27 16:36:00
20251124,2025-11-24,2,24,11,November,2025,4,0,1,2025-08-27 16:36:00
20251125,2025-11-25,3,25,11,November,2025,4,0,1,2025-08-27 16:36:00
20251126,2025-11-26,4,26,11,November,2025,4,0,1,2025-08-27 16:36:00
20251127,2025-11-27,5,27,11,November,2025,4,0,1,2025-08-27 16:36:00
20251128,2025-11-28,6,28,11,November,2025,4,0,1,2025-08-27 16:36:00
20251129,2025-11-29,7,29,11,November,2025,4,1,1,2025-08-27 16:36:00
20251130,2025-11-30,1,30,11,November,2025,4,1,1,2025-08-27 16:36:00
20251201,2025-12-01,2,1,12,December,2025,4,0,1,2025-08-27 16:36:00
20251202,2025-12-02,3,2,12,December,2025,4,0,1,2025-08-27 16:36:00
20251203,2025-12-03,4,3,12,December,2025,4,0,1,2025-08-27 16:36:00
20251204,2025-12-04,5,4,12,December,2025,4,0,1,2025-08-27 16:36:00
20251205,2025-12-05,6,5,12,December,2025,4,0,1,2025-08-27 16:36:00
20251206,2025-12-06,7,6,12,December,2025,4,1,1,2025-08-27 16:36:00
20251207,2025-12-07,1,7,12,December,2025,4,1,1,2025-08-27 16:36:00
20251208,2025-12-08,2,8,12,December,2025,4,0,1,2025-08-27 16:36:00
20251209,2025-12-09,3,9,12,December,2025,4,0,1,2025-08-27 16:36:00
20251210,2025-12-10,4,10,12,December,2025,4,0,1,2025-08-27 16:36:00
20251211,2025-12-11,5,11,12,December,2025,4,0,1,2025-08-27 16:36:00
20251212,2025-12-12,6,12,12,December,2025,4,0,1,2025-08-27 16:36:00
20251213,2025-12-13,7,13,12,December,2025,4,1,1,2025-08-27 16:36:00
20251214,2025-12-14,1,14,12,December,2025,4,1,1,2025-08-27 16:36:00
20251215,2025-12-15,2,15,12,December,2025,4,0,1,2025-08-27 16:36:00
20251216,2025-12-16,3,16,12,December,2025,4,0,1,2025-08-27 16:36:00
20251217,2025-12-17,4,17,12,December,2025,4,0,1,2025-08-27 16:36:00
20251218,2025-12-18,5,18,12,December,2025,4,0,1,2025-08-27 16:36:00
20251219,2025-12-19,6,19,12,December,2025,4,0,1,2025-08-27 16:36:00
20251220,2025-12-20,7,20,12,December,2025,4,1,1,2025-08-27 16:36:00
20251221,2025-12-21,1,21,12,December,2025,4,1,1,2025-08-27 16:36:00
20251222,2025-12-22,2,22,12,December,2025,4,0,1,2025-08-27 16:36:00
20251223,2025-12-23,3,23,12,December,2025,4,0,1,2025-08-27 16:36:00
20251224,2025-12-24,4,24,12,December,2025,4,0,1,2025-08-27 16:36:00
20251225,2025-12-25,5,25,12,December,2025,4,0,1,2025-08-27 16:36:00
20251226,2025-12-26,6,26,12,December,2025,4,0,1,2025-08-27 16:36:00
20251227,2025-12-27,7,27,12,December,2025,4,1,1,2025-08-27 16:36:00
20251228,2025-12-28,1,28,12,December,2025,4,1,1,2025-08-27 16:36:00
20251229,2025-12-29,2,29,12,December,2025,4,0,1,2025-08-27 16:36:00
20251230,2025-12-30,3,30,12,December,2025,4,0,1,2025-08-27 16:36:00
20251231,2025-12-31,4,31,12,December,2025,4,0,1,2025-08-27 16:36:00
